transaction_id,product_id,quantity,unit_price
T001723,P0125,3.0,167000.0
T001723,P0064,5.0,2416000.0
T001724,P0038,5.0,588000.0
T001724,P0044,2.0,1765000.0
T001724,P0039,,301000.0
T001724,P0114,5.0,36000.0
T001724,P0059,5.0,1299000.0
T001725,P0091,2.0,1134000.0
T001725,P0058,2.0,3598000.0
T001726,P0102,,120000.0
T001726,P0024,5.0,10937000.0
T001727,P0128,4.0,37000.0
T001727,P0031,1.0,2588000.0
T001727,P0130,1.0,134000.0
T001727,P0041,1.0,473000.0
T001727,P0052,4.0,2705000.0
T001728,P0057,5.0,1257000.0
T001729,P0112,3.0,468000.0
T001729,P0068,4.0,2176000.0
T001729,P0137,4.0,759000.0
T001730,P0054,2.0,748000.0
T001731,P0005,3.0,6239000.0
T001731,P0028,2.0,4673000.0
T001731,P0075,3.0,2533000.0
T001732,P0048,2.0,1866000.0
T001733,P0087,12.0,986000.0
T001733,P0055,2.0,1823000.0
T001733,P0096,4.0,161000.0
T001733,P0013,2.0,
T001734,P0102,3.0,120000.0
T001734,P0126,,6000.0
T001735,P0144,3.0,1582000.0
T001736,P0019,2.0,1524000.0
T001737,P0074,2.0,3258000.0
T001737,P0103,5.0,134000.0
T001738,P0081,3.0,841000.0
T001738,P0071,30.0,582000.0
T001738,P0122,5.0,353000.0
T001738,P0012,1.0,16704000.0
T001738,P0093,2.0,629000.0
T001739,P0069,5.0,4333000.0
T001739,P0019,3.0,1524000.0
T001739,P0020,3.0,348000.0
T001740,P0097,5.0,980000.0
T001740,P0055,3.0,1823000.0
T001741,P0123,1.0,268000.0
T001742,P0004,-5.0,4961000.0
T001742,P0019,4.0,1524000.0
T001743,P0019,2.0,1524000.0
T001743,P0052,4.0,2705000.0
T001743,P0147,5.0,281000.0
T001744,P0145,2.0,1620000.0
T001744,P0134,1.0,281000.0
T001744,P0122,2.0,353000.0
T001745,P0034,4.0,419000.0
T001746,P0136,5.0,562000.0
T001746,P0137,4.0,759000.0
T001746,P0122,3.0,353000.0
T001747,P0080,5.0,663000.0
T001747,P0052,1.0,2705000.0
T001747,P0030,4.0,4862000.0
T001748,P0086,1.0,190000.0
T001748,P0047,2.0,
T001748,P0060,1.0,103000.0
T001748,P0032,5.0,4366000.0
T001748,P0038,1.0,588000.0
T001749,P0070,3.0,3399000.0
T001749,P0073,4.0,2084000.0
T001749,P0145,1.0,1620000.0
T001749,P0117,1.0,141000.0
T001750,P0080,4.0,663000.0
T001750,P0140,4.0,377000.0
T001750,P0112,3.0,
T001751,P0052,4.0,2705000.0
T001751,P0099,1.0,172000.0
T001751,P0089,3.0,606000.0
T001752,P0081,2.0,841000.0
T001753,P0110,4.0,55000.0
T001753,P0048,1.0,1866000.0
T001753,P0119,1.0,51000.0
T001754,P0098,3.0,1086000.0
T001754,P0058,2.0,3598000.0
T001755,P0046,3.0,1256000.0
T001756,P0053,3.0,3629000.0
T001756,P0110,2.0,55000.0
T001757,P0144,5.0,1582000.0
T001757,P0146,4.0,1226000.0
T001757,P0086,3.0,190000.0
T001758,P0085,3.0,
T001759,P0066,3.0,1033000.0
T001759,P0019,5.0,1524000.0
T001760,P0063,3.0,
T001760,P0067,5.0,3329000.0
T001761,P0005,5.0,6239000.0
T001762,P0058,1.0,3598000.0
T001763,P0056,5.0,2859000.0
T001763,P0148,5.0,207000.0
T001763,P0137,3.0,759000.0
T001764,P0034,,419000.0
T001764,P0016,4.0,1801000.0
T001764,P0045,1.0,
T001765,P0106,3.0,83000.0
T001766,P0063,3.0,593000.0
T001766,P0003,5.0,9410000.0
T001766,P0011,4.0,12678000.0
T001766,P0078,3.0,6925000.0
T001767,P0014,3.0,13426000.0
T001767,P0008,1.0,25711000.0
T001767,P0037,2.0,1390000.0
T001768,P0101,5.0,87000.0
T001768,P0092,5.0,999000.0
T001769,P0121,4.0,367000.0
T001769,P0001,1.0,11422000.0
T001769,P0143,5.0,424000.0
T001770,P0077,4.0,
T001770,P0049,2.0,3737000.0
T001770,P0067,1.0,3329000.0
T001770,P0084,1.0,501000.0
T001770,P0102,2.0,120000.0
T001771,P0047,4.0,1281000.0
T001771,P0049,2.0,3737000.0
T001772,P0080,4.0,663000.0
T001773,P0005,5.0,6239000.0
T001773,P0078,4.0,6925000.0
T001773,P0060,5.0,103000.0
T001773,P0116,4.0,105000.0
T001774,P0037,3.0,1390000.0
T001774,P0146,4.0,1226000.0
T001775,P0113,3.0,442000.0
T001776,P0082,2.0,929000.0
T001776,P0015,2.0,1507000.0
T001777,P0072,4.0,5420000.0
T001777,P0109,3.0,24000.0
T001778,P0052,5.0,2705000.0
T001778,P0035,2.0,1179000.0
T001778,P0134,1.0,281000.0
T001778,P0040,,1336000.0
T001779,P0053,2.0,3629000.0
T001779,P0003,1.0,9410000.0
T001780,P0032,4.0,4366000.0
T001781,P0123,2.0,268000.0
T001781,P0089,1.0,606000.0
T001781,P0081,2.0,841000.0
T001782,P0060,5.0,103000.0
T001782,P0149,3.0,1295000.0
T001783,P0034,1.0,419000.0
T001784,P0005,4.0,6239000.0
T001784,P0024,2.0,10937000.0
T001785,P0015,3.0,1507000.0
T001785,P0113,5.0,442000.0
T001785,P0106,4.0,83000.0
T001786,P0127,3.0,129000.0
T001787,P0068,4.0,2176000.0
T001787,P0013,3.0,11143000.0
T001788,P0121,2.0,367000.0
T001789,P0011,5.0,12678000.0
T001790,P0066,2.0,1033000.0
T001790,P0130,2.0,134000.0
T001791,P0026,2.0,13226000.0
T001792,P0011,5.0,12678000.0
T001792,P0061,4.0,259000.0
T001792,P0089,5.0,606000.0
T001793,P0075,1.0,2533000.0
T001794,P0065,5.0,2418000.0
T001794,P0091,3.0,1134000.0
T001794,P0046,1.0,1256000.0
T001795,P0066,2.0,1033000.0
T001796,P0075,2.0,2533000.0
T001796,P0039,4.0,301000.0
T001796,P0037,3.0,1390000.0
T001796,P0029,3.0,5372000.0
T001796,P0097,5.0,980000.0
T001797,P0139,2.0,1950000.0
T001797,P0051,3.0,1453000.0
T001798,P0128,3.0,
T001798,P0131,1.0,
T001798,P0149,3.0,
T001799,P0130,3.0,134000.0
T001800,P0128,5.0,37000.0
T001800,P0066,2.0,1033000.0
T001801,P0082,4.0,929000.0
T001802,P0044,2.0,1765000.0
T001802,P0041,1.0,473000.0
T001802,P0092,4.0,999000.0
T001802,P0146,1.0,1226000.0
T001803,P0035,3.0,1179000.0
T001803,P0008,-5.0,25711000.0
T001804,P0019,4.0,1524000.0
T001804,P0083,2.0,259000.0
T001805,P0149,4.0,1295000.0
T001805,P0103,2.0,134000.0
T001805,P0060,4.0,103000.0
T001806,P0076,1.0,
T001806,P0047,,
T001807,P0007,1.0,13039000.0
T001807,P0142,2.0,1772000.0
T001807,P0087,2.0,986000.0
T001808,P0070,2.0,3399000.0
T001808,P0147,2.0,281000.0
T001808,P0137,1.0,759000.0
T001809,P0020,5.0,348000.0
T001809,P0096,1.0,161000.0
T001809,P0076,3.0,4539000.0
T001810,P0103,1.0,134000.0
T001810,P0077,1.0,13180000.0
T001811,P0138,20.0,1778000.0
T001811,P0015,3.0,1507000.0
T001812,P0011,4.0,12678000.0
T001813,P0135,3.0,724000.0
T001813,P0123,5.0,268000.0
T001813,P0063,3.0,593000.0
T001814,P0080,5.0,663000.0
T001814,P0031,4.0,2588000.0
T001815,P0037,2.0,1390000.0
T001815,P0112,2.0,468000.0
T001816,P0012,5.0,16704000.0
T001816,P0073,2.0,2084000.0
T001816,P0042,1.0,1715000.0
T001816,P0065,3.0,2418000.0
T001817,P0115,2.0,98000.0
T001818,P0072,-2.0,5420000.0
T001818,P0148,5.0,207000.0
T001818,P0135,2.0,724000.0
T001818,P0025,1.0,13204000.0
T001819,P0105,1.0,206000.0
T001819,P0006,3.0,23062000.0
T001819,P0044,2.0,1765000.0
T001819,P0001,2.0,11422000.0
T001819,P0016,5.0,1801000.0
T001820,P0083,3.0,259000.0
T001820,P0012,2.0,16704000.0
T001820,P0084,5.0,501000.0
T001820,P0046,2.0,1256000.0
T001821,P0107,5.0,342000.0
T001821,P0044,1.0,1765000.0
T001821,P0145,1.0,1620000.0
T001822,P0112,2.0,468000.0
T001822,P0063,2.0,
T001823,P0055,4.0,1823000.0
T001824,P0139,4.0,1950000.0
T001824,P0104,4.0,281000.0
T001824,P0046,-1.0,1256000.0
T001825,P0049,2.0,3737000.0
T001826,P0040,1.0,1336000.0
T001827,P0119,4.0,51000.0
T001827,P0017,3.0,756000.0
T001827,P0136,1.0,562000.0
T001828,P0012,4.0,16704000.0
T001829,P0138,2.0,1778000.0
T001829,P0134,,
T001829,P0026,5.0,13226000.0
T001829,P0069,2.0,4333000.0
T001830,P0029,5.0,
T001830,P0091,5.0,1134000.0
T001830,P0108,2.0,239000.0
T001831,P0005,,6239000.0
T001831,P0039,3.0,301000.0
T001831,P0101,,87000.0
T001832,P0025,4.0,13204000.0
T001832,P0036,2.0,1437000.0
T001832,P0083,3.0,259000.0
T001833,P0070,3.0,3399000.0
T001833,P0112,2.0,468000.0
T001833,P0003,5.0,9410000.0
T001833,P0114,5.0,36000.0
T001834,P0106,1.0,83000.0
T001834,P0109,4.0,24000.0
T001834,P0078,5.0,6925000.0
T001835,P0118,4.0,142000.0
T001835,P0079,3.0,564000.0
T001836,P0050,5.0,2853000.0
T001837,P0074,2.0,3258000.0
T001837,P0118,4.0,142000.0
T001837,P0133,5.0,372000.0
T001837,P0088,5.0,929000.0
T001838,P0008,3.0,25711000.0
T001838,P0068,,
T001838,P0075,5.0,2533000.0
T001839,P0044,1.0,1765000.0
T001839,P0031,2.0,2588000.0
T001840,P0142,5.0,1772000.0
T001841,P0065,0.05,2418000.0
T001841,P0092,1.0,999000.0
T001842,P0049,1.0,3737000.0
T001843,P0122,,353000.0
T001843,P0068,4.0,2176000.0
T001843,P0028,2.0,4673000.0
T001843,P0142,1.0,1772000.0
T001844,P0055,1.0,1823000.0
T001844,P0012,5.0,16704000.0
T001844,P0089,,606000.0
T001844,P0100,3.0,123000.0
T001844,P0104,,281000.0
T001845,P0067,5.0,3329000.0
T001846,P0146,4.0,1226000.0
T001846,P0014,1.0,13426000.0
T001846,P0129,1.0,
T001847,P0029,2.0,5372000.0
T001848,P0078,5.0,6925000.0
T001848,P0065,5.0,2418000.0
T001848,P0034,1.0,419000.0
T001849,P0103,3.0,134000.0
T001850,P0083,4.0,259000.0
T001850,P0089,2.0,606000.0
T001850,P0112,3.0,468000.0
T001851,P0003,2.0,9410000.0
T001851,P0085,2.0,869000.0
T001852,P0067,4.0,3329000.0
T001853,P0084,5.0,501000.0
T001853,P0096,2.0,161000.0
T001854,P0058,3.0,3598000.0
T001855,P0090,1.0,1917000.0
T001855,P0056,2.0,2859000.0
T001856,P0048,1.0,1866000.0
T001857,P0037,4.0,1390000.0
T001857,P0119,2.0,51000.0
T001858,P0064,,2416000.0
T001858,P0089,5.0,606000.0
T001858,P0143,3.0,424000.0
T001858,P0083,2.0,259000.0
T001859,P0036,4.0,1437000.0
T001859,P0081,1.0,
T001859,P0026,5.0,13226000.0
T001860,P0015,,1507000.0
T001860,P0087,3.0,986000.0
T001860,P0014,3.0,13426000.0
T001860,P0136,5.0,562000.0
T001861,P0059,2.0,1299000.0
T001861,P0094,3.0,1179000.0
T001861,P0055,4.0,1823000.0
T001861,P0092,5.0,999000.0
T001862,P0149,3.0,1295000.0
T001863,P0053,1.0,3629000.0
T001864,P0050,5.0,2853000.0
T001864,P0032,2.0,4366000.0
T001865,P0134,5.0,281000.0
T001865,P0047,4.0,1281000.0
T001865,P0110,50.0,55000.0
T001865,P0010,5.0,
T001866,P0140,5.0,377000.0
T001866,P0122,4.0,353000.0
T001866,P0051,2.0,1453000.0
T001866,P0003,3.0,9410000.0
T001866,P0074,1.0,3258000.0
T001867,P0084,2.0,501000.0
T001868,P0026,5.0,13226000.0
T001868,P0132,1.0,487000.0
T001869,P0098,-4.0,1086000.0
T001870,P0102,2.0,120000.0
T001870,P0017,2.0,756000.0
T001870,P0080,4.0,663000.0
T001871,P0111,3.0,263000.0
T001871,P0068,1.0,2176000.0
T001872,P0137,5.0,759000.0
T001873,P0060,2.0,103000.0
T001873,P0088,1.0,929000.0
T001874,P0075,3.0,2533000.0
T001874,P0074,4.0,3258000.0
T001874,P0044,,1765000.0
T001875,P0118,4.0,142000.0
T001875,P0150,,339000.0
T001875,P0095,5.0,169000.0
T001876,P0147,30.0,281000.0
T001877,P0014,4.0,13426000.0
T001877,P0046,5.0,1256000.0
T001877,P0037,4.0,1390000.0
T001877,P0019,5.0,1524000.0
T001878,P0049,1.0,3737000.0
T001878,P0116,4.0,105000.0
T001879,P0068,3.0,2176000.0
T001879,P0085,2.0,869000.0
T001879,P0026,4.0,13226000.0
T001880,P0022,1.0,1213000.0
T001880,P0047,2.0,1281000.0
T001880,P0056,5.0,2859000.0
T001881,P0063,5.0,593000.0
T001882,P0148,1.0,207000.0
T001883,P0147,4.0,281000.0
T001883,P0043,4.0,1371000.0
T001883,P0027,5.0,14529000.0
T001884,P0150,2.0,339000.0
T001885,P0130,4.0,134000.0
T001885,P0138,1.0,
T001885,P0006,3.0,23062000.0
T001886,P0032,5.0,4366000.0
T001886,P0148,1.0,207000.0
T001886,P0062,1.0,211000.0
T001887,P0079,,564000.0
T001887,P0035,1.0,1179000.0
T001887,P0081,2.0,841000.0
T001888,P0084,5.0,501000.0
T001889,P0084,1.0,501000.0
T001890,P0018,4.0,1044000.0
T001890,P0088,2.0,929000.0
T001890,P0136,4.0,562000.0
T001891,P0090,5.0,1917000.0
T001892,P0062,3.0,211000.0
T001892,P0016,5.0,1801000.0
T001892,P0002,3.0,10310000.0
T001893,P0116,3.0,105000.0
T001893,P0064,4.0,2416000.0
T001893,P0023,4.0,11938000.0
T001894,P0030,4.0,4862000.0
T001894,P0026,3.0,13226000.0
T001895,P0131,4.0,459000.0
T001895,P0062,2.0,211000.0
T001895,P0121,4.0,367000.0
T001896,P0105,1.0,206000.0
T001897,P0097,,980000.0
T001898,P0027,5.0,14529000.0
T001898,P0119,3.0,51000.0
T001898,P0083,4.0,259000.0
T001898,P0053,3.0,3629000.0
T001898,P0086,1.0,190000.0
T001899,P0140,-1.0,377000.0
T001899,P0001,3.0,11422000.0
T001899,P0035,2.0,1179000.0
T001899,P0126,4.0,
T001899,P0055,4.0,1823000.0
T001900,P0067,4.0,3329000.0
T001900,P0070,1.0,3399000.0
T001901,P0148,4.0,207000.0
T001901,P0106,4.0,83000.0
T001901,P0012,3.0,16704000.0
T001901,P0108,5.0,239000.0
T001902,P0138,5.0,1778000.0
T001902,P0072,5.0,5420000.0
T001903,P0061,3.0,259000.0
T001904,P0117,3.0,141000.0
T001905,P0031,1.0,2588000.0
T001905,P0028,2.0,4673000.0
T001905,P0099,3.0,172000.0
T001905,P0070,2.0,3399000.0
T001906,P0141,4.0,1740000.0
T001907,P0055,3.0,1823000.0
T001907,P0104,,281000.0
T001908,P0004,3.0,4961000.0
T001908,P0029,2.0,5372000.0
T001909,P0102,3.0,120000.0
T001909,P0035,2.0,1179000.0
T001909,P0090,1.0,1917000.0
T001910,P0009,4.0,13890000.0
T001910,P0092,4.0,999000.0
T001911,P0015,,1507000.0
T001912,P0070,3.0,3399000.0
T001913,P0124,1.0,23000.0
T001913,P0080,2.0,663000.0
T001914,P0143,4.0,424000.0
T001914,P0122,3.0,353000.0
T001914,P0039,5.0,301000.0
T001915,P0077,2.0,
T001915,P0037,,1390000.0
T001916,P0045,1.0,1425000.0
T001916,P0108,5.0,239000.0
T001916,P0026,5.0,13226000.0
T001917,P0026,4.0,13226000.0
T001918,P0115,1.0,98000.0
T001918,P0044,1.0,1765000.0
T001918,P0015,25.0,1507000.0
T001918,P0039,3.0,301000.0
T001919,P0018,3.0,1044000.0
T001919,P0147,2.0,281000.0
T001920,P0120,4.0,158000.0
T001921,P0035,5.0,1179000.0
T001921,P0086,,190000.0
T001922,P0009,2.0,13890000.0
T001922,P0116,1.0,105000.0
T001922,P0044,1.0,1765000.0
T001923,P0121,2.0,367000.0
T001923,P0020,2.0,348000.0
T001923,P0100,1.0,
T001923,P0127,1.0,129000.0
T001924,P0105,1.0,206000.0
T001925,P0122,3.0,353000.0
T001925,P0002,3.0,10310000.0
T001925,P0117,2.0,
T001926,P0034,2.0,419000.0
T001927,P0088,2.0,929000.0
T001928,P0005,3.0,6239000.0
T001928,P0150,3.0,339000.0
T001929,P0006,4.0,23062000.0
T001929,P0054,3.0,
T001929,P0047,3.0,1281000.0
T001930,P0120,5.0,158000.0
T001930,P0077,20.0,13180000.0
T001930,P0143,3.0,
T001931,P0029,4.0,5372000.0
T001932,P0082,5.0,929000.0
T001933,P0104,5.0,281000.0
T001933,P0074,5.0,3258000.0
T001934,P0108,2.0,239000.0
T001935,P0069,3.0,4333000.0
T001936,P0143,1.0,
T001937,P0146,1.0,1226000.0
T001937,P0034,4.0,419000.0
T001938,P0052,,
T001939,P0139,5.0,1950000.0
T001939,P0069,4.0,4333000.0
T001940,P0147,5.0,281000.0
T001941,P0044,1.0,1765000.0
T001942,P0038,3.0,588000.0
T001942,P0004,1.0,4961000.0
T001942,P0092,20.0,999000.0
T001943,P0133,4.0,372000.0
T001944,P0062,5.0,211000.0
T001944,P0029,1.0,5372000.0
T001945,P0065,1.0,2418000.0
T001946,P0146,2.0,1226000.0
T001946,P0039,2.0,301000.0
T001947,P0137,5.0,
T001948,P0077,,13180000.0
T001949,P0100,1.0,123000.0
T001949,P0063,1.0,593000.0
T001950,P0057,1.0,1257000.0
T001950,P0064,2.0,2416000.0
T001950,P0112,4.0,468000.0
T001950,P0031,1.0,2588000.0
T001951,P0143,3.0,424000.0
T001952,P0039,,301000.0
T001952,P0005,3.0,6239000.0
T001953,P0083,4.0,259000.0
T001953,P0062,4.0,211000.0
T001953,P0072,1.0,5420000.0
T001954,P0073,3.0,2084000.0
T001954,P0149,4.0,
T001955,P0141,1.0,
T001955,P0036,2.0,1437000.0
T001955,P0069,5.0,4333000.0
T001956,P0057,5.0,1257000.0
T001957,P0009,4.0,13890000.0
T001957,P0136,3.0,562000.0
T001957,P0089,3.0,606000.0
T001957,P0129,2.0,113000.0
T001957,P0018,4.0,1044000.0
T001958,P0041,3.0,473000.0
T001958,P0057,4.0,1257000.0
T001959,P0144,2.0,1582000.0
T001960,P0018,5.0,1044000.0
T001960,P0046,1.0,1256000.0
T001960,P0084,,501000.0
T001960,P0089,4.0,606000.0
T001961,P0057,3.0,1257000.0
T001961,P0015,4.0,1507000.0
T001962,P0134,4.0,281000.0
T001962,P0037,1.0,1390000.0
T001963,P0146,3.0,1226000.0
T001963,P0110,1.0,55000.0
T001963,P0018,2.0,1044000.0
T001964,P0003,4.0,9410000.0
T001964,P0128,4.0,37000.0
T001965,P0012,3.0,16704000.0
T001966,P0077,,13180000.0
T001966,P0099,5.0,172000.0
T001966,P0007,1.0,13039000.0
T001967,P0080,4.0,663000.0
T001968,P0022,5.0,1213000.0
T001968,P0126,2.0,6000.0
T001968,P0105,2.0,
T001969,P0118,5.0,142000.0
T001969,P0047,4.0,1281000.0
T001969,P0101,4.0,87000.0
T001969,P0116,4.0,105000.0
T001969,P0001,3.0,11422000.0
T001970,P0114,5.0,36000.0
T001970,P0105,4.0,206000.0
T001971,P0021,5.0,1595000.0
T001971,P0041,1.0,473000.0
T001972,P0131,3.0,459000.0
T001973,P0081,3.0,841000.0
T001974,P0097,2.0,980000.0
T001974,P0141,1.0,1740000.0
T001974,P0040,3.0,1336000.0
T001974,P0029,4.0,5372000.0
T001975,P0092,3.0,999000.0
T001976,P0073,1.0,
T001976,P0023,1.0,11938000.0
T001977,P0021,4.0,1595000.0
T001977,P0136,2.0,562000.0
T001977,P0038,1.0,588000.0
T001978,P0074,5.0,3258000.0
T001978,P0129,5.0,113000.0
T001978,P0046,3.0,1256000.0
T001978,P0017,5.0,756000.0
T001979,P0005,1.0,
T001979,P0089,1.0,606000.0
T001980,P0051,1.0,1453000.0
T001980,P0072,,5420000.0
T001981,P0136,2.0,562000.0
T001981,P0109,4.0,24000.0
T001981,P0002,2.0,10310000.0
T001982,P0015,5.0,1507000.0
T001982,P0052,4.0,2705000.0
T001982,P0042,5.0,1715000.0
T001982,P0016,5.0,1801000.0
T001982,P0027,5.0,14529000.0
T001983,P0004,3.0,
T001983,P0054,4.0,748000.0
T001984,P0026,5.0,13226000.0
T001984,P0120,4.0,158000.0
T001985,P0014,5.0,13426000.0
T001986,P0135,3.0,724000.0
T001987,P0113,2.0,442000.0
T001987,P0088,3.0,929000.0
T001988,P0136,4.0,562000.0
T001988,P0114,2.0,36000.0
T001988,P0134,4.0,281000.0
T001988,P0001,5.0,11422000.0
T001989,P0028,5.0,4673000.0
T001989,P0110,1.0,55000.0
T001989,P0008,5.0,25711000.0
T001989,P0142,4.0,
T001990,P0099,5.0,172000.0
T001990,P0065,2.0,2418000.0
T001990,P0124,4.0,23000.0
T001990,P0126,3.0,6000.0
T001990,P0031,2.0,2588000.0
T001991,P0047,5.0,1281000.0
T001991,P0074,1.0,3258000.0
T001992,P0004,3.0,4961000.0
T001992,P0044,2.0,1765000.0
T001992,P0066,2.0,1033000.0
T001993,P0150,50.0,339000.0
T001993,P0010,4.0,28089000.0
T001993,P0099,5.0,172000.0
T001994,P0006,4.0,23062000.0
T001994,P0100,3.0,123000.0
T001995,P0094,2.0,1179000.0
T001996,P0038,1.0,588000.0
T001996,P0100,1.0,123000.0
T001997,P0134,2.0,281000.0
T001997,P0067,1.0,3329000.0
T001997,P0041,5.0,473000.0
T001997,P0073,5.0,2084000.0
T001998,P0129,1.0,113000.0
T001999,P0020,1.0,348000.0
T001999,P0004,,4961000.0
T001999,P0081,1.0,841000.0
T001999,P0059,3.0,1299000.0
T002000,P0141,4.0,1740000.0
T002001,P0085,,869000.0
T002001,P0060,1.0,103000.0
T002001,P0080,1.0,
T002002,P0108,2.0,239000.0
T002002,P0067,4.0,3329000.0
T002003,P0142,1.0,1772000.0
T002003,P0087,2.0,
T002003,P0083,5.0,259000.0
T002004,P0060,,
T002004,P0096,4.0,161000.0
T002005,P0012,4.0,16704000.0
T002005,P0119,1.0,51000.0
T002005,P0042,2.0,1715000.0
T002005,P0059,3.0,1299000.0
T002006,P0109,4.0,24000.0
T002006,P0119,2.0,51000.0
T002007,P0053,,3629000.0
T002008,P0124,2.0,23000.0
T002008,P0137,4.0,759000.0
T002009,P0079,2.0,564000.0
T002010,P0129,3.0,113000.0
T002011,P0045,,1425000.0
T002011,P0086,4.0,190000.0
T002012,P0133,4.0,372000.0
T002012,P0077,4.0,13180000.0
T002012,P0012,3.0,16704000.0
T002012,P0115,2.0,98000.0
T002013,P0123,2.0,268000.0
T002013,P0018,3.0,1044000.0
T002014,P0092,5.0,999000.0
T002014,P0033,4.0,4224000.0
T002014,P0056,5.0,2859000.0
T002015,P0068,5.0,2176000.0
T002015,P0133,4.0,372000.0
T002016,P0095,2.0,169000.0
T002017,P0122,3.0,353000.0
T002017,P0052,5.0,2705000.0
T002017,P0148,4.0,207000.0
T002017,P0108,4.0,239000.0
T002017,P0022,3.0,1213000.0
T002018,P0106,1.0,83000.0
T002018,P0116,4.0,105000.0
T002019,P0041,2.0,473000.0
T002019,P0112,5.0,468000.0
T002019,P0020,3.0,348000.0
T002019,P0008,2.0,25711000.0
T002020,P0117,2.0,141000.0
T002021,P0124,1.0,23000.0
T002022,P0110,4.0,
T002022,P0031,2.0,2588000.0
T002022,P0126,1.0,6000.0
T002022,P0028,3.0,4673000.0
T002023,P0069,5.0,4333000.0
T002023,P0142,5.0,1772000.0
T002023,P0104,20.0,281000.0
T002024,P0054,5.0,748000.0
T002025,P0106,5.0,83000.0
T002026,P0069,1.0,4333000.0
T002026,P0127,4.0,129000.0
T002026,P0020,5.0,348000.0
T002027,P0021,,1595000.0
T002027,P0103,,134000.0
T002028,P0150,2.0,339000.0
T002028,P0051,4.0,1453000.0
T002028,P0054,,748000.0
T002029,P0029,4.0,5372000.0
T002030,P0002,2.0,
T002030,P0139,5.0,1950000.0
T002031,P0041,5.0,
T002031,P0090,2.0,1917000.0
T002031,P0141,5.0,1740000.0
T002031,P0084,,501000.0
T002031,P0028,2.0,4673000.0
T002032,P0023,2.0,11938000.0
T002033,P0077,4.0,13180000.0
T002033,P0145,,1620000.0
T002034,P0085,2.0,869000.0
T002034,P0044,5.0,1765000.0
T002034,P0117,3.0,141000.0
T002035,P0096,1.0,161000.0
T002036,P0001,4.0,11422000.0
T002036,P0108,3.0,239000.0
T002037,P0027,2.0,14529000.0
T002037,P0145,5.0,1620000.0
T002038,P0061,3.0,259000.0
T002038,P0009,3.0,13890000.0
T002039,P0090,2.0,1917000.0
T002039,P0050,2.0,2853000.0
T002040,P0040,3.0,1336000.0
T002040,P0096,3.0,161000.0
T002041,P0085,2.0,869000.0
T002041,P0009,4.0,13890000.0
T002042,P0063,2.0,593000.0
T002042,P0050,3.0,2853000.0
T002043,P0002,3.0,10310000.0
T002043,P0138,5.0,1778000.0
T002043,P0007,5.0,13039000.0
T002044,P0024,2.0,10937000.0
T002045,P0081,1.0,841000.0
T002045,P0035,1.0,1179000.0
T002046,P0118,,142000.0
T002046,P0080,1.0,663000.0
T002046,P0096,4.0,161000.0
T002046,P0072,2.0,5420000.0
T002046,P0041,5.0,473000.0
T002047,P0115,5.0,98000.0
T002047,P0088,1.0,929000.0
T002048,P0026,2.0,13226000.0
T002048,P0124,4.0,23000.0
T002048,P0096,2.0,161000.0
T002049,P0131,3.0,459000.0
T002049,P0103,4.0,134000.0
T002050,P0109,1.0,24000.0
T002050,P0031,1.0,
T002050,P0115,5.0,98000.0
T002050,P0059,5.0,1299000.0
T002051,P0070,1.0,3399000.0
T002051,P0016,1.0,
T002051,P0049,3.0,3737000.0
T002051,P0043,2.0,1371000.0
T002052,P0054,,748000.0
T002053,P0133,4.0,372000.0
T002053,P0114,5.0,36000.0
T002054,P0096,2.0,161000.0
T002054,P0065,2.0,2418000.0
T002055,P0083,,259000.0
T002055,P0139,5.0,1950000.0
T002056,P0127,1.0,
T002057,P0044,3.0,1765000.0
T002057,P0143,,424000.0
T002057,P0111,3.0,263000.0
T002058,P0139,3.0,1950000.0
T002059,P0092,5.0,999000.0
T002059,P0135,2.0,724000.0
T002060,P0123,2.0,268000.0
T002060,P0035,1.0,1179000.0
T002060,P0104,5.0,281000.0
T002061,P0093,3.0,629000.0
T002062,P0021,5.0,1595000.0
T002062,P0150,2.0,339000.0
T002062,P0101,2.0,87000.0
T002062,P0044,2.0,1765000.0
T002063,P0091,3.0,1134000.0
T002063,P0104,4.0,
T002063,P0044,2.0,1765000.0
T002064,P0004,2.0,4961000.0
T002064,P0024,2.0,10937000.0
T002065,P0045,1.0,1425000.0
T002065,P0003,5.0,9410000.0
T002066,P0011,2.0,12678000.0
T002067,P0093,2.0,
T002067,P0111,1.0,263000.0
T002067,P0050,12.0,2853000.0
T002068,P0020,1.0,348000.0
T002069,P0052,2.0,2705000.0
T002069,P0138,2.0,1778000.0
T002069,P0046,3.0,1256000.0
T002070,P0012,5.0,16704000.0
T002070,P0108,10.0,239000.0
T002070,P0006,4.0,23062000.0
T002071,P0029,4.0,5372000.0
T002072,P0073,1.0,2084000.0
T002072,P0056,1.0,2859000.0
T002072,P0135,5.0,724000.0
T002072,P0091,3.0,1134000.0
T002073,P0114,4.0,
T002074,P0106,3.0,83000.0
T002074,P0030,1.0,4862000.0
T002074,P0004,4.0,4961000.0
T002074,P0067,3.0,3329000.0
T002075,P0071,3.0,582000.0
T002076,P0121,5.0,367000.0
T002076,P0100,3.0,123000.0
T002077,P0054,3.0,748000.0
T002078,P0018,3.0,1044000.0
T002078,P0122,1.0,353000.0
T002078,P0084,5.0,
T002079,P0145,2.0,1620000.0
